BirminghamAL,LittleRockAR,MesaAZ,PhoenixAZ,ScottsdaleAZ,TempeAZ,TucsonAZ,AlamedaCA,BerkeleyCA,BeverlyHillsCA,FresnoCA,IrvineCA,LosAngelesCA,OaklandCA,PiedmontCA,SacramentoCA,SanDiegoCA,SanFranciscoCA,SanJoseCA,SantaClaraCA,SunnyvaleCA,WestHollywoodCA,ColoradoSpringsCO,DenverCO,WashingtonDC,GainesvilleFL,HialeahFL,JacksonvilleFL,MiamiFL,OrlandoFL,PompanoBeachFL,TallahasseeFL,TampaFL,AtlantaGA,NorcrossGA,RoswellGA,SmyrnaGA,DesMoinesIA,BoiseID,ChicagoIL,HarwoodHeightsIL,IndianapolisIN,WichitaKS,LexingtonKY,LouisvilleKY,BatonRougeLA,NewOrleansLA,BostonMA,SomervilleMA,BaltimoreMD,TakomaParkMD,GrandRapidsMI,MinneapolisMN,StPaulMN,KansasCityMO,SpringfieldMO,StLouisMO,JacksonMS,CaryNC,CharlotteNC,DurhamNC,GreensboroNC,RaleighNC,LincolnNE,OmahaNE,NewarkNJ,AlbuquerqueNM,LasVegasNV,RenoNV,AlbanyNY,BuffaloNY,NewYorkNY,RochesterNY,SyracuseNY,CincinnatiOH,ClevelandOH,ColumbusOH,DaytonOH,OklahomaCityOK,TulsaOK,BeavertonOR,EugeneOR,PortlandOR,PhiladelphiaPA,PittsburghPA,StateCollegePA,ProvidenceRI,ColumbiaSC,GreenvilleSC,KnoxvilleTN,MemphisTN,NashvilleTN,AddisonTX,AustinTX,DallasTX,FtWorthTX,HoustonTX,IrvingTX,LubbockTX,McNeilTX,PlanoTX,SanAntonioTX,MidvaleUT,SaltLakeCityUT,ArlingtonVA,AshburnVA,HerndonVA,NorfolkVA,RestonVA,RichmondVA,BellevueWA,SeattleWA,SpokaneWA,MadisonWI,MilwaukeeWI
0.0046231953,0.0043934016,0.004520409,0.004545884,0.0045372208,0.0046169667,0.0045044,0.0063612542,0.0063612542,0.0067538639,0.0056438115,0.0067694528,0.0067538639,0.0057511434,0.0057511434,0.0054567542,0.0064761059,0.006518417,0.0057398615,0.0058931736,0.0056612941,0.0064816163,0.0023460816,0.0023216215,0.0030083781,0.007250509,0.0113802781,0.0075987549,0.0115137854,0.0082452101,0.0114978743,0.0063152688,0.0087383219,0.0042185601,0.0041844823,0.0041500531,0.0042105854,0.0021021884,0.0034300312,0.0023683009,0.0023671241,0.0028413531,0.0027760762,0.0034954792,0.003529166,0.0064413911,0.0075301981,0.0024554504,0.0024294049,0.0029515,0.0030723281,0.0024510774,0.0016999245,0.0017182686,0.0026358654,0.0032901186,0.0030900929,0.0053306606,0.0038803875,0.0040208476,0.0038494774,0.003606059,0.0038819979,0.0021762061,0.0021318866,0.0029568163,0.0032232299,0.003898009,0.0033196201,0.002226883,0.0024259368,0.0027620299,0.0024423646,0.0023717781,0.003208466,0.0027456337,0.0030371601,0.0028320847,0.0032929977,0.0033035193,0.0047449729,0.0052253319,0.0047482865,0.002895659,0.002769251,0.002576226,0.0026603427,0.0044943899,0.0039948604,0.0041044556,0.0043120679,0.0040427661,0.0046309314,0.0057330141,0.0047555957,0.0045606269,0.0068507005,0.0047101814,0.0030096943,0.0055603488,0.0046309359,0.0058345911,0.0032984767,0.0033390684,0.0030083781,0.0029073149,0.0029092101,0.0045940403,0.0029023417,0.0034008823,0.004594626,0.0046256729,0.0032605361,0.0020602616,0.0023220165
0.0047733562,0.0041303038,0.0043670085,0.004393622,0.0043852901,0.0044605526,0.0043390432,0.0063692201,0.0063692201,0.0067748274,0.0057072271,0.0068155115,0.0067748274,0.0057719465,0.0057719465,0.0055457139,0.0065915101,0.006516551,0.0056578632,0.0058519052,0.0056583854,0.0064415549,0.0023188839,0.0022904172,0.0032988972,0.0072195944,0.0113089858,0.007682076,0.0114556052,0.0080977128,0.0114068177,0.0063021882,0.0087146726,0.004454616,0.0044169434,0.004360575,0.0044417188,0.0020398097,0.0034989224,0.0023322486,0.0023291913,0.0027369823,0.0025485191,0.0034107368,0.0033553698,0.0062908031,0.007308891,0.0027029625,0.0026673514,0.0032194878,0.0033555986,0.0024064705,0.0016808566,0.0016865462,0.0023526313,0.0029226267,0.0028144122,0.0052663063,0.0041489781,0.0042271705,0.004104275,0.0037954712,0.0041537132,0.0021004306,0.002052976,0.0031240795,0.0030855286,0.0038969917,0.0033093316,0.0023265736,0.0024171854,0.0028752069,0.0024113191,0.0023492198,0.0031520146,0.0028318486,0.0030390882,0.0028460285,0.0030248247,0.002987767,0.0047925385,0.005297851,0.0048051257,0.0031142264,0.0028788313,0.0027040319,0.0028910538,0.0047232795,0.0041584437,0.0042192771,0.0041508562,0.0039111726,0.0038219823,0.0048799451,0.0039238583,0.0037981285,0.0061783667,0.0039002118,0.0029177333,0.0047086524,0.0038242615,0.0050735753,0.0033590505,0.0034020526,0.0032988972,0.0032110594,0.0032136573,0.0048242826,0.0032043049,0.0036692347,0.0046121729,0.0046172087,0.0033790101,0.0019547021,0.0022711087
0.0046758698,0.0038959771,0.0044640724,0.004491972,0.0044764366,0.0045605981,0.0043161422,0.0063724099,0.0063724099,0.0069710415,0.0055054318,0.0070655019,0.0069710415,0.0057578849,0.0057578849,0.0055225755,0.0068791505,0.0065372339,0.0056658415,0.0058886276,0.0057098679,0.0066578102,0.0023263731,0.0023532148,0.0031771745,0.0071772252,0.0115794272,0.0075911141,0.0117007023,0.0083042023,0.0116406415,0.0059519096,0.0086740498,0.0042843696,0.0042317078,0.0041955137,0.0042853738,0.0020735413,0.0036371488,0.0023816726,0.0023796392,0.0027367786,0.0027352535,0.0032812148,0.0032626224,0.0060674052,0.0068718556,0.0025046957,0.0024720977,0.0031364571,0.0032317529,0.0024422932,0.0016349344,0.0016388951,0.0025211406,0.0029649858,0.002721874,0.0051826403,0.0039854637,0.0039889512,0.0039549679,0.0036515446,0.0039888175,0.0022654861,0.002189592,0.0030139245,0.0030015335,0.0038021405,0.003280553,0.0022394488,0.0024735158,0.0030460184,0.0025319995,0.0023790554,0.0030480585,0.0028201457,0.0029437644,0.002775813,0.003178849,0.003110858,0.0049162314,0.0054620974,0.0049075088,0.0030151589,0.0027840418,0.0027633366,0.0027405106,0.0044017238,0.0040045109,0.0040778016,0.0039340229,0.0037594295,0.0039879052,0.0049356288,0.00408065,0.0039251958,0.006127907,0.0040508948,0.0028970629,0.0047640503,0.0039859146,0.0051224382,0.0034539425,0.003484154,0.0031771745,0.0030974842,0.0030929085,0.0044507255,0.003081088,0.0034871991,0.0046615655,0.0046762675,0.003560404,0.002021684,0.002319425
0.0045708656,0.0040518917,0.004454593,0.0044821066,0.0044690052,0.0045500694,0.0043477444,0.006578324,0.006578324,0.0071210768,0.0055957861,0.0072443813,0.0071210768,0.0059877156,0.0059877156,0.0055379042,0.0071739594,0.0067125691,0.0061860656,0.0063717587,0.0061365003,0.0068788194,0.0023015212,0.0023682035,0.0032906484,0.0072514648,0.0114298155,0.0075548092,0.0115448054,0.0082727634,0.0114745377,0.0061194675,0.0088132651,0.0043112286,0.0042449029,0.0041900773,0.0042936206,0.0019878635,0.0035739028,0.0023699899,0.0023703514,0.0027608891,0.002956283,0.0033227384,0.0033073877,0.0061833882,0.0072520948,0.0027086582,0.0026852981,0.0032065759,0.0033254356,0.0023399071,0.0015032632,0.001527149,0.0027969354,0.0032895969,0.0029018476,0.005111849,0.0040316616,0.0040370234,0.0039790734,0.0036908432,0.0040313227,0.0022120358,0.0021148128,0.003125063,0.0030816684,0.0039475958,0.0035306976,0.0023264759,0.0024749668,0.002956737,0.0025940352,0.0024400043,0.0030559839,0.0027594172,0.0029421797,0.0028644595,0.0036375368,0.0035786302,0.0047406799,0.0051237038,0.0047424597,0.003124763,0.0028147623,0.0028295842,0.0029579835,0.004541854,0.0040062057,0.0040641516,0.0038995375,0.0036952049,0.0046010264,0.0055516375,0.0047089038,0.004571133,0.0066218649,0.0046875212,0.0032351024,0.0053852198,0.0045836122,0.0056992306,0.0034849205,0.0035174219,0.0032906484,0.0032398016,0.0032377998,0.0045270439,0.0032261491,0.0035831759,0.004479075,0.0045047816,0.0032149715,0.001959066,0.0022099576
0.0045701163,0.0046721889,0.0044962434,0.0045242017,0.004507207,0.0045890816,0.0045426271,0.0064047986,0.0064047986,0.0068855368,0.0057345542,0.0070343292,0.0068855368,0.0058178146,0.0058178146,0.0055473406,0.0070465285,0.0065471174,0.0058197333,0.0059794962,0.0057613882,0.0067086309,0.0024790312,0.0024952708,0.0031778328,0.0072956214,0.011685762,0.0077058662,0.0117957988,0.0085338478,0.0117619481,0.0060630849,0.008888587,0.0042976728,0.0042462443,0.0042013925,0.0042861252,0.0022326979,0.003439851,0.0025126396,0.0024951729,0.0028898134,0.0031512441,0.0032382825,0.0032690915,0.0066138556,0.007529325,0.0026127929,0.002593655,0.0031387495,0.0032407214,0.002417605,0.0017033788,0.0017161767,0.0030458958,0.0037818951,0.003228449,0.0053853236,0.0039391054,0.0040282991,0.0039038995,0.0036654859,0.0039367912,0.0023082371,0.0022647958,0.0030083457,0.0032212844,0.0041361306,0.0034545059,0.0022992543,0.0024064984,0.0030864391,0.0024487547,0.0023705307,0.0030267144,0.0026487523,0.0028675866,0.0027841648,0.0041479965,0.0040235066,0.004815242,0.0052823458,0.0048115524,0.0030684748,0.0027067898,0.0026522779,0.002850095,0.0045058207,0.0040222787,0.0039638779,0.0042671642,0.003741116,0.005503241,0.0069571312,0.0056501524,0.0054824243,0.0079269413,0.0056184299,0.0034650076,0.0067581354,0.0054744847,0.0070648976,0.0034056049,0.0034449681,0.0031778328,0.0030842158,0.003088654,0.0044414634,0.0030756839,0.0034673707,0.0045409764,0.0045641167,0.0032903184,0.0021224705,0.0023186969
0.0053393955,0.0052562535,0.004519905,0.0045551338,0.0045387224,0.0046160248,0.0045489179,0.0064128135,0.0064128135,0.0066373698,0.0056630997,0.0067228097,0.0066373698,0.0058548743,0.0058548743,0.0055513517,0.0066871063,0.0065247615,0.0058329719,0.005991,0.0057709028,0.0063840267,0.0025708634,0.0025095915,0.002984691,0.0078064406,0.0115279531,0.0081279833,0.0116356993,0.0087024757,0.0116560535,0.0068966215,0.0091941576,0.004707292,0.0046450983,0.0045827212,0.0047030243,0.002163326,0.0033893116,0.0025814358,0.0025669014,0.0031363069,0.0030163017,0.0035281,0.0035377569,0.0075384337,0.0083837778,0.0026206681,0.0025955083,0.0029252559,0.0030383872,0.0026048882,0.0016736778,0.0016853372,0.0028516955,0.0037574528,0.0034055215,0.006350125,0.0038255535,0.0039487753,0.0037767167,0.0035438899,0.0037982917,0.0022311896,0.0021738201,0.0029411285,0.0032745116,0.0041148347,0.0034467111,0.0023415611,0.0025825854,0.0029629578,0.0025989566,0.0024463042,0.0032392788,0.0028986073,0.0030748017,0.0030054476,0.0038738264,0.0038541403,0.0046660677,0.0050907656,0.0046717264,0.0029078309,0.0028061146,0.0026277549,0.0028916337,0.0045057316,0.0042018257,0.0041435017,0.0049051517,0.0043180938,0.0054298309,0.006893125,0.0055560733,0.0053789059,0.0083211972,0.0055236858,0.0033723403,0.0066747313,0.0054181594,0.0072385469,0.0034744887,0.0035137203,0.002984691,0.0029030997,0.0029008243,0.0042227007,0.002890508,0.0032495667,0.004413775,0.0044353465,0.003223791,0.0020942795,0.0023403597
0.0058639974,0.0047973991,0.0040540234,0.0040762227,0.0040689599,0.0041384304,0.0040131655,0.0064160059,0.0064160059,0.0066721618,0.0056309253,0.0067303844,0.0066721618,0.0058534323,0.0058534323,0.0054917948,0.0065721875,0.006534174,0.0056803455,0.0058792101,0.0056980489,0.0064303469,0.0026742116,0.002656405,0.0033145832,0.0081612779,0.0120083964,0.008415795,0.0121489193,0.0090348925,0.0121448648,0.0076538467,0.0096126446,0.0054022012,0.0052921147,0.0052283606,0.0054033012,0.001982654,0.0034050186,0.0022999238,0.0022898012,0.00291463,0.0027144589,0.0034394759,0.0034482592,0.0079587096,0.0090364748,0.0026791974,0.0026424818,0.0032459332,0.0033599241,0.0024508432,0.0014768536,0.0014881207,0.0024881137,0.0031718102,0.0029473238,0.0069062054,0.0044379575,0.0044572193,0.0043576554,0.0039783786,0.0044136057,0.0022331585,0.0021713616,0.0030374349,0.0032314804,0.0039538733,0.0034050889,0.0024701453,0.0025752224,0.0029012573,0.0026822998,0.0025654092,0.0030400002,0.0027677273,0.0029484759,0.0028797835,0.0034695648,0.0033966606,0.0048193743,0.0052703073,0.0048248465,0.0030810373,0.0028021835,0.002778996,0.002862203,0.0050905627,0.0046065641,0.0044041825,0.0045994766,0.0042410832,0.0051474912,0.0065871238,0.005295653,0.0051755339,0.0079834113,0.0052802596,0.0035233325,0.0063771342,0.0051241172,0.0069109613,0.0034988915,0.0035471745,0.0033145832,0.0032375349,0.0032439575,0.0047771727,0.0032310276,0.0037508089,0.0046194156,0.0046490663,0.0032528184,0.0019037266,0.0021252564
0.0052139627,0.0043163464,0.0038582497,0.0038853278,0.0038726306,0.0039411528,0.0038126462,0.0062474198,0.0062474198,0.006700941,0.0053126819,0.0068195198,0.006700941,0.0056839493,0.0056839493,0.0053584691,0.0068145382,0.0063758542,0.0054059208,0.0056529563,0.0054993448,0.0064561531,0.0025657993,0.0025637285,0.0030349905,0.0082197075,0.0125187728,0.0084998793,0.012653904,0.0094443203,0.0126145683,0.0071689175,0.009969854,0.0050409064,0.0049013873,0.0048604741,0.0050210283,0.0021800623,0.0034252094,0.0022111957,0.002207528,0.0026403391,0.0029566846,0.0031189512,0.0031426741,0.0072045293,0.0080814818,0.0025873849,0.0025455932,0.0030017148,0.0030759981,0.0021828429,0.0016279932,0.001630055,0.0028144412,0.0032502498,0.0028964415,0.0060951293,0.0041377339,0.004317288,0.0040942373,0.0037976748,0.004134338,0.002398538,0.0023088845,0.0028818793,0.0030723056,0.0037264674,0.0031438306,0.0024113227,0.0023754932,0.0029864957,0.0025326516,0.0024954471,0.0028179009,0.0025497186,0.0027192759,0.0026539293,0.0035883363,0.0035874255,0.0047109135,0.0052296899,0.0047150465,0.0028951821,0.0026760964,0.0026325613,0.0027945696,0.0051046703,0.0044085679,0.0041427717,0.0041879415,0.0038227991,0.0049282714,0.0062801752,0.0050587172,0.0049385696,0.0074877471,0.005042329,0.0032681269,0.0060940526,0.0049135023,0.0063942481,0.0033010142,0.0033402906,0.0030349905,0.0029794554,0.0029913967,0.0043944036,0.0029707453,0.003532953,0.0045739698,0.0046159542,0.0032110208,0.0019191533,0.0020756311
0.0049211557,0.0042843821,0.0039779318,0.004006605,0.0039898686,0.0040625571,0.004079172,0.0061303981,0.0061303981,0.0064272106,0.0052214918,0.0065145162,0.0064272106,0.005562805,0.005562805,0.0053364491,0.006524937,0.0062681703,0.0053667023,0.0055761606,0.005409013,0.0061841266,0.0022810894,0.0022496488,0.0029993545,0.0076728882,0.0125645278,0.0078089115,0.0126711587,0.0090325962,0.012583868,0.0064041642,0.0096583486,0.0044629139,0.0044109528,0.0043696226,0.0044476094,0.0021180655,0.0033934033,0.0022573179,0.0022548491,0.0027542149,0.0027277297,0.0032491587,0.0032576528,0.0066998217,0.0074693561,0.0025451587,0.0025149358,0.0029534351,0.0030555111,0.0022206997,0.0015174568,0.0015276457,0.0025682502,0.0030843936,0.0027603259,0.005599895,0.003875524,0.0040257181,0.0038185528,0.0035712059,0.0038683354,0.0022553898,0.002173879,0.0028772528,0.0029982689,0.0035178773,0.0031578335,0.0023504757,0.0023798792,0.0028468606,0.0024630965,0.0024006066,0.0029508264,0.0026941226,0.0028695503,0.0027934132,0.0033086273,0.0033696859,0.0047198338,0.0051307363,0.0047261134,0.0028983719,0.0027931528,0.0026046208,0.0027306392,0.0046993719,0.0039976785,0.0040819389,0.0041563248,0.0039382234,0.0046121332,0.0058730418,0.0047430884,0.0046006762,0.0068719915,0.00471652,0.0030665405,0.0057084224,0.0045939047,0.0059952696,0.0031253748,0.0031682783,0.0029993545,0.0029194903,0.0029215361,0.0042760017,0.0029059128,0.0032967344,0.0046441839,0.0046824602,0.0033668346,0.0018990877,0.002103371
0.0045610689,0.0043640422,0.0039921634,0.0040120023,0.0040033582,0.0040751252,0.0040168679,0.0062331495,0.0062331495,0.0066639321,0.0052145203,0.0067634578,0.0066639321,0.0056621363,0.0056621363,0.0054338109,0.0067929273,0.0063675234,0.0055595672,0.0057693498,0.0055802818,0.0063978613,0.0022820238,0.0022845241,0.0028558476,0.0071837135,0.0117345538,0.0075289365,0.0118541306,0.008364274,0.0118316955,0.006080683,0.008819468,0.0043143531,0.0042766656,0.0042224781,0.0042991761,0.002316171,0.0033367536,0.0024349179,0.0024323755,0.0027856115,0.0027755224,0.0030919854,0.0032348111,0.0062330609,0.0069405953,0.0023562066,0.0023280101,0.0027759931,0.0029245847,0.0023487427,0.0018306391,0.0018489526,0.0027422023,0.0033928998,0.0030047002,0.0052427311,0.0039061365,0.0040497938,0.0038471722,0.0035080184,0.0038998222,0.0023406342,0.0023063203,0.0027031962,0.0029265946,0.003429604,0.0031145717,0.0021658743,0.0021364913,0.002824291,0.002203776,0.0021236389,0.0028766212,0.0024591274,0.0027073715,0.0027358927,0.0033629634,0.003464878,0.0047671582,0.0052342505,0.0047749554,0.002707575,0.0025305292,0.0023486951,0.0024861587,0.0046324007,0.0039440222,0.0039686844,0.004088229,0.0037718946,0.0045932877,0.0057321658,0.0047053213,0.0045468731,0.0067341155,0.0046753804,0.0032474613,0.0055560346,0.0045907523,0.0059451488,0.003076803,0.0031095943,0.0028558476,0.0027397955,0.0027580299,0.0043637073,0.0027492708,0.0033164691,0.0046872186,0.0047100561,0.0033781102,0.0021971026,0.0023421252
0.004979968,0.0045901837,0.0038423043,0.0038567241,0.0038479703,0.0039204894,0.0039077564,0.0063926969,0.0063926969,0.0067685378,0.0051920042,0.0068842024,0.0067685378,0.0057931399,0.0057931399,0.0055600879,0.0068311156,0.0065430795,0.0056344535,0.0058408174,0.0056502385,0.0064728497,0.0020920123,0.0021232964,0.0029791049,0.0072012031,0.0115411208,0.0075861819,0.0116399799,0.0083356396,0.0115867816,0.0061592312,0.0088609583,0.0044315545,0.0043703038,0.0043212896,0.0044291636,0.0024326233,0.0032631161,0.0026506302,0.0026447351,0.0031040924,0.0030648813,0.003401666,0.003580951,0.0070234462,0.0077335611,0.0024268365,0.0024083986,0.0029119292,0.0030087392,0.0027056125,0.0018675406,0.0018901389,0.0030333271,0.0036350733,0.0033723076,0.0057686417,0.0039274583,0.0040057757,0.0038789681,0.0035558302,0.0039300674,0.0024997875,0.0024710927,0.0028072705,0.0028439623,0.0033892566,0.0031533083,0.0022984076,0.0024938347,0.0026489292,0.0025191257,0.0023710618,0.0031760576,0.0028296233,0.0029967892,0.0029994299,0.0036778663,0.003690441,0.0049144396,0.0052872302,0.0049230611,0.0027846819,0.0027364844,0.0025389531,0.0025976233,0.0044652347,0.0040353201,0.0040631722,0.0044036847,0.0040987431,0.0047671979,0.0059418632,0.0048876163,0.004725217,0.0071742524,0.0048555507,0.0031182976,0.0057592833,0.0047628965,0.0060794691,0.002923595,0.0029569707,0.0029791049,0.0029483073,0.0029427955,0.0044282809,0.0029386441,0.0033804674,0.0046836476,0.0047059507,0.0033098212,0.0022978813,0.0025730917
0.0050568387,0.0046254505,0.0038407042,0.0038568517,0.0038487017,0.003920316,0.0039224108,0.0064074302,0.0064074302,0.0068388108,0.0055723865,0.0068824736,0.0068388108,0.0058602035,0.0058602035,0.0056343354,0.0066669632,0.0065083052,0.0057621385,0.0059196087,0.0056940528,0.006554392,0.0021939764,0.0022528823,0.0034681606,0.0078819811,0.0117326425,0.0081398804,0.0118374238,0.0087637651,0.0118041526,0.0070622585,0.0095182679,0.0048297293,0.00476113,0.0046934214,0.0048132807,0.0023183043,0.0033401542,0.0027056953,0.002697862,0.0032537766,0.0028890846,0.003551254,0.0036890071,0.0069436776,0.0076553332,0.0028141245,0.0027741116,0.0034956238,0.0035027668,0.0027499356,0.0016989519,0.0017200071,0.0028166977,0.0035431123,0.003263271,0.0055697543,0.0046541068,0.0045438644,0.0045809714,0.0040811488,0.0046676478,0.0023881116,0.0023429943,0.003335862,0.0027848424,0.003454016,0.0033404392,0.002547697,0.0028342741,0.0027519514,0.0028210516,0.0027278068,0.0033949613,0.0031180842,0.0032477564,0.0032152238,0.0035562877,0.0035769231,0.0049393695,0.0052937177,0.0049442125,0.0033563971,0.0030606179,0.0029162766,0.0031006759,0.0051281891,0.0043504849,0.004397004,0.004478287,0.0042117884,0.0048562259,0.0060842293,0.0049829134,0.0048141748,0.0072994627,0.0049479561,0.0030846523,0.0059008724,0.0048489029,0.0061274911,0.0030844028,0.0031090528,0.0034681606,0.0034507186,0.0034425578,0.0052445436,0.003445987,0.0041303727,0.004837458,0.004845974,0.0034136167,0.0022455286,0.002527947
0.004977425,0.0044144774,0.0038797101,0.0038897222,0.003883667,0.0039600632,0.0038680132,0.0063056217,0.0063056217,0.0068793411,0.0056027915,0.0069193977,0.0068793411,0.0057417498,0.0057417498,0.0054692116,0.00646092,0.0064285453,0.0056073728,0.0057767908,0.0055775075,0.0066029828,0.0023050674,0.002361599,0.0036740965,0.0074936885,0.0115142184,0.0076861212,0.0116310139,0.008463291,0.0115563625,0.0064778781,0.009134532,0.0046581729,0.0046155382,0.0045636858,0.0046440233,0.0021908521,0.0034622208,0.0024468924,0.0024459681,0.0029098969,0.0029828451,0.0034108469,0.0034107785,0.0066099552,0.0071654167,0.0031075746,0.0030757399,0.0036295785,0.0037055528,0.002574558,0.0016035608,0.0016066344,0.002775474,0.0032236899,0.0029312437,0.0055494583,0.004624042,0.004582067,0.0046009861,0.0041913524,0.0046659819,0.002434158,0.0023591729,0.003568383,0.0028170559,0.003734946,0.0034140064,0.0027700215,0.0028217024,0.0032489491,0.0028785486,0.0028554115,0.0031613476,0.0029529149,0.0030882622,0.0030213868,0.0035572309,0.0034733,0.0049578675,0.0053163582,0.0049658276,0.0035377795,0.0029852639,0.0030131535,0.003332483,0.0050012326,0.0043998955,0.0043212521,0.0044047483,0.0040661139,0.0047061681,0.0058378962,0.0048165587,0.0046573545,0.0071800247,0.004788351,0.0031638455,0.0056423455,0.004707066,0.005983226,0.0032812979,0.0033192601,0.0036740965,0.0036407368,0.0036334976,0.0052149785,0.0036331903,0.0042009021,0.0049078234,0.0049181415,0.0034408085,0.0020099622,0.0023181774
0.0043501347,0.0041848681,0.0040296222,0.0040655267,0.0040496007,0.0041179927,0.0038967879,0.0064658854,0.0064658854,0.0067232406,0.0055199865,0.0067273903,0.0067232406,0.005880374,0.005880374,0.0054883479,0.0064201625,0.0065990642,0.0057169851,0.0059274799,0.0057368163,0.0064278611,0.0026031344,0.0026796059,0.0031993118,0.0069605764,0.0113481924,0.0071916247,0.0114769069,0.0081836757,0.011379334,0.0059316309,0.0086105809,0.0042713594,0.0041998187,0.0041518844,0.0042530167,0.0019998729,0.0034738997,0.0023132906,0.0023041163,0.0028087052,0.0028279771,0.0031136438,0.0031422955,0.0062555594,0.0070060576,0.0026970306,0.0026661385,0.0031848448,0.0032553701,0.0023527323,0.0013924733,0.0014019292,0.0026248587,0.0031840073,0.0028973101,0.0050785181,0.0039944017,0.0040754705,0.0039488635,0.0036404535,0.0040015497,0.0021693295,0.0020785465,0.003089142,0.003020617,0.0038482545,0.003321217,0.0024924559,0.0024428014,0.0034953965,0.0025209615,0.0024407073,0.002964516,0.0027090663,0.002885167,0.0028196792,0.0035167153,0.0034240854,0.004834967,0.0052139851,0.0048277986,0.0031301559,0.0027823681,0.0027440629,0.0028535865,0.0045397347,0.0040043118,0.0038581695,0.003980225,0.0036025604,0.0046638684,0.0058535021,0.0047701465,0.0046759622,0.00693565,0.0047628319,0.003380491,0.0056695788,0.0046524344,0.006128849,0.0034317639,0.0034691517,0.0031993118,0.0031232635,0.0031292719,0.0045042083,0.0031176247,0.0035557448,0.0047035639,0.0047415149,0.0034153861,0.001797084,0.0020790924
0.0044397613,0.0043783908,0.0041551708,0.0042099514,0.0041883851,0.004247867,0.0039405538,0.0064362764,0.0064362764,0.0065624594,0.0054732479,0.0066497358,0.0065624594,0.0058944861,0.0058944861,0.0055971108,0.0066195094,0.0065348601,0.0057690767,0.0059690688,0.0057578125,0.0062971719,0.0025587007,0.0025541031,0.0028527793,0.0066181957,0.0108768116,0.0069561405,0.0110015266,0.0077599863,0.0109477134,0.0056408266,0.0083087234,0.0040013325,0.0039260658,0.0038855533,0.0039912811,0.0019460606,0.0034530611,0.002184463,0.0021882273,0.0025519436,0.002848945,0.0028673953,0.0028823241,0.0065797925,0.0073023891,0.002419671,0.0023845946,0.0028095221,0.0029167123,0.0022661356,0.0014873911,0.0014969547,0.0025349915,0.0031423738,0.0027085825,0.0052374557,0.0034277446,0.0035372352,0.0033951828,0.0031517495,0.003422828,0.0021833859,0.0021055741,0.002834079,0.003002083,0.0037276111,0.0032047524,0.0022975543,0.0023512894,0.003026334,0.0023952682,0.0022993547,0.0026605474,0.0025645405,0.0026178533,0.0025561679,0.0034773568,0.0034795398,0.0046707344,0.0050019267,0.0046731694,0.0028340575,0.0026233127,0.0024776682,0.0025555186,0.0039945036,0.0035562613,0.0035552859,0.0039957988,0.0034896668,0.0047855932,0.0061451859,0.0049065099,0.0047829103,0.0072395602,0.0048885082,0.0032939318,0.0059436238,0.0047782564,0.0064109856,0.0032745205,0.003299317,0.0028527793,0.002760538,0.002759213,0.0040213908,0.0027521443,0.0030464967,0.0044061295,0.0044395271,0.0032712833,0.0017851342,0.0020956918
0.0047991005,0.004723929,0.0040711483,0.0041282149,0.004104775,0.0041641927,0.0038444076,0.0063524894,0.0063524894,0.006779128,0.0056279314,0.0069351384,0.006779128,0.0058163484,0.0058163484,0.0055258835,0.0068217703,0.0064508297,0.0056819113,0.0058766311,0.0056814328,0.0065573564,0.0025051535,0.0024579687,0.0029435993,0.0072421944,0.0113272246,0.0075054986,0.0114591938,0.008169575,0.0114007438,0.006363966,0.0087853236,0.0045083278,0.0044240615,0.0043826431,0.0045025937,0.0021151113,0.0032587559,0.0023693505,0.0023657109,0.0027917597,0.002890571,0.0031665854,0.0031956715,0.0072255564,0.008034271,0.002519174,0.0024859017,0.0028854611,0.0029993778,0.0024364437,0.001637772,0.0016479123,0.0027336741,0.0033743616,0.003027763,0.0057600873,0.003841717,0.0039756753,0.0037914406,0.0034702455,0.0038301021,0.0022907495,0.0022196731,0.0028533816,0.0030155979,0.0037210776,0.003233637,0.0023178156,0.0024434955,0.0027476505,0.0024575608,0.0023690483,0.0028731458,0.0026672542,0.0027919049,0.0027426306,0.0035239863,0.0035702592,0.0047900863,0.0051037915,0.0047932432,0.0028478129,0.002640516,0.002526349,0.0026584326,0.0045865295,0.0040144358,0.0039796281,0.0043454582,0.0038151596,0.0047317686,0.00630808,0.0048573866,0.0046739759,0.0077903627,0.0048239734,0.0031122217,0.0060821103,0.0047218707,0.0066356814,0.003188209,0.0031949837,0.0029435993,0.0028591031,0.0028613896,0.0042961819,0.0028542177,0.0032335122,0.0045725297,0.0045868776,0.0033000432,0.0019712731,0.0022679623
